response_ID,Stadsdeel,Contact_gehad,freqcontact,Categorie_contact,Totstand,polben_Controlestraat,polben_Controleverkeer,polben_Verkeerdstraat,polben_Verkeerdverkeer,polben_Praatje,polben_Anders,polben_geenantwoord,Polben_hulp,Polben_thuis,Polben_uiterlijk,Polben_overig,Polben_bevragen,Polben_verdacht,Polben_locatie,Polben_aansprekenvriend,Polben_informatiegeven,Polben_teruggeven,Polben_verkeersongeval,Polben_arrestatie,stel_terecht,Onterecht_niksverkeerd,Onterecht_etniciteit,Onterecht_onschuldig,Onterecht_niksverkeerdverkeer,Onterecht_nietenige,Onterecht_Overig,Onterecht_onterecht,Onterecht_onduidelijk,Onterecht_overlast,Onterecht_nietingevuld,Onterecht_onbeleefdagent,stel_achtergrond,polben_gevolg_niets,polben_gevolg_waarschuwing,polben_gevolg_bekeuring,polben_gevolg_anders,polben_gevolg_nvt,polben_gevolg_geenantwoord,polben_gevolg_praatjemaken,polben_gevolg_controle,polben_gevolg_info,polben_gevolg_weggerend,polben_gevolg_staande,polben_gevolg_beslag,pobent_gevolg_overig,pobent_gevolg_hulp,waarom_zelfben,stel_beleefd,stel_luisteren,stel_rechtvaardig,rapportcijfer,Geslacht,Leeftijd,Leeftijdscategorie,Herkomst_def,opleidingnu_nee,opleidingnu_LBO_VMBO,opleidingnu_MAVO_VMBO_ULO_MULO,opleidingnu_HAVO_VWO_HBS_MMS,opleidingnu_MBO_BOL_BBL,opleidingnu_HBO,opleidingnu_WO,opleidingnu_anders,opleidingnu_nietzeggen,opleidingnu_geenantwoord,hoogstafgerond,stel_rondkomen
50621639,Nieuw-West,Ja,2,1-3 contact,De politie kwam naar mij toe,0,0,0,0,0,0,De respondent heeft deze vraag niet beantwoord,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,0,0,0,Niet van toepassing,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,4,Man,19,16 tot 19,Turks,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Geen antwoord
50497564,Zuidoost,Ja,1,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,9,Vrouw,19,16 tot 19,Nederlands,99999,99999,99999,99999,99999,99999,WO,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50621022,Zuid,Ja,1,1-3 contact,De politie kwam naar mij toe,0,0,0,0,De politie kwam naar mij toe om gewoon een praatje te maken,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee oneens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niet mee eens en niet mee oneens,Mee eens,7,Vrouw,19,16 tot 19,Westers,99999,99999,99999,99999,99999,99999,WO,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50070077,Westpoort,Ja,1,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer onterecht,niks verkeerd,0,0,0,0,0,0,0,0,0,0,Mee eens,0,0,0,0,0,De respondent heeft deze vraag niet beantwoord,99999,99999,99999,99999,99999,99999,99999,99999,Ik ging niet naar de politie toe,Mee oneens,Helemaal mee oneens,Mee oneens,1,Man,19,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Beetje mee oneens
50476663,West,Ja,1,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Niet mee eens en niet mee oneens,Mee oneens,4,Man,19,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO","Niet mee eens, niet mee oneens"
50511069,Noord,Ja,1,1-3 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Mee oneens,Niet mee eens en niet mee oneens,5,Man,19,16 tot 19,Surinaams,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Beetje mee eens
50153877,Zuid,Ja,1,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niet mee eens en niet mee oneens,Mee eens,7,Man,19,16 tot 19,Turks,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Beetje mee eens
50063647,Nieuw-West,Ja,99999,99999,De politie kwam naar mij toe,0,0,0,Omdat ik (volgens de politie) iets verkeerd deed: in het verkeer,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Mee oneens,Niet mee eens en niet mee oneens,5,Man,18,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"MBO, BOL, BBL",Beetje mee eens
50789707,Oost,Ja,52,meer dan 30 keer contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,De politie kwam naar mij toe om gewoon een praatje te maken,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer onterecht,niks verkeerd,0,0,0,0,0,0,0,0,0,0,Helemaal mee oneens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee oneens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,3,Man,18,16 tot 19,Marokkaans,99999,99999,99999,99999,99999,99999,99999,99999,Wil ik niet zeggen,99999,Wil ik niet zeggen,Helemaal mee oneens
50241309,Nieuw-West,Ja,5,4-6 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer onterecht,0,0,0,0,0,0,0,Onduidelijk,0,0,0,Mee eens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Mee oneens,Niet mee eens en niet mee oneens,1,Man,18,16 tot 19,Overig niet-Westers,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50068950,Noord,Ja,4,4-6 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,7,Vrouw,18,16 tot 19,Turks,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee oneens
50768597,Zuid,Ja,3,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,De politie kwam naar mij toe om gewoon een praatje te maken,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee oneens,Mee eens,7,Vrouw,18,16 tot 19,Nederlands,99999,99999,99999,99999,99999,HBO,99999,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50624339,West,Ja,3,1-3 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Helemaal mee oneens,Helemaal mee oneens,5,Man,18,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO","Niet mee eens, niet mee oneens"
50334209,Noord,Ja,3,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Mee eens,Niet mee eens en niet mee oneens,7,Vrouw,18,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO -B of -K",Helemaal mee eens
50555406,Centrum,Ja,3,1-3 contact,De politie kwam naar mij toe,0,0,0,0,De politie kwam naar mij toe om gewoon een praatje te maken,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee oneens,0,0,0,"Anders, namelijk....",0,0,Praatje maken,0,0,0,0,0,0,0,99999,Mee eens,Mee eens,Mee eens,7,Man,18,16 tot 19,Overig niet-Westers,99999,99999,99999,99999,99999,HBO,99999,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50763699,Noord,Ja,2,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer onterecht,niks verkeerd,0,0,0,0,0,0,0,0,0,0,Helemaal mee oneens,0,0,0,"Anders, namelijk....",0,0,0,0,0,0,0,De politie kwam iets in beslag nemen,0,0,99999,Helemaal mee oneens,Helemaal mee oneens,Mee oneens,1,Vrouw,18,16 tot 19,Nederlands,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,Wil ik niet zeggen,Helemaal mee eens
50470201,Zuid,Ja,2,1-3 contact,De politie kwam naar mij toe,0,0,0,Omdat ik (volgens de politie) iets verkeerd deed: in het verkeer,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee oneens,0,Waarschuwing,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee eens,Helemaal mee eens,Mee eens,4,Vrouw,18,16 tot 19,Nederlands,99999,99999,99999,99999,99999,HBO,99999,99999,99999,99999,"Havo, VWO, HBS, MMS",Beetje mee eens
50734609,West,Ja,2,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,Mee eens,8,Vrouw,18,16 tot 19,Voormalig Nederlandse Antillen,99999,99999,99999,"Havo, VWO, HBS, MMS",99999,99999,99999,99999,99999,99999,"Anders, namelijk…",Beetje mee eens
50098011,West,Ja,2,1-3 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Mee eens,Mee eens,4,Man,18,16 tot 19,Surinaams,99999,99999,99999,"Havo, VWO, HBS, MMS",99999,99999,99999,99999,99999,99999,"Anders, namelijk…",Beetje mee eens
50587005,Oost,Ja,2,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,4,Man,18,16 tot 19,Westers,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Havo, VWO, HBS, MMS","Niet mee eens, niet mee oneens"
50253224,West,Ja,2,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee eens,Mee eens,7,Man,18,16 tot 19,Overig niet-Westers,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO -B of -K","Niet mee eens, niet mee oneens"
50155894,Noord,Ja,2,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Mee oneens,Niet mee eens en niet mee oneens,5,Man,18,16 tot 19,Onbekend,99999,99999,99999,"Havo, VWO, HBS, MMS",99999,99999,99999,99999,99999,99999,Geen opleiding,Beetje mee eens
50155600,Noord,Ja,1,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee oneens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee eens,Mee eens,6,Vrouw,18,16 tot 19,Onbekend,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50462374,Noord,Ja,1,1-3 contact,De politie kwam naar mij toe,0,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Helemaal mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,6,Man,18,16 tot 19,Nederlands,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50070486,Westpoort,Ja,1,1-3 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,Omdat ik (volgens de politie) iets verkeerd deed: lopend of op straat,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer onterecht,niks verkeerd,0,0,0,0,0,0,0,0,0,0,Helemaal mee eens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Mee oneens,Mee oneens,2,Man,18,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO","Niet mee eens, niet mee oneens"
50090359,Nieuw-West,Ja,1,1-3 contact,De politie kwam naar mij toe,0,0,0,Omdat ik (volgens de politie) iets verkeerd deed: in het verkeer,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Mee oneens,Helemaal mee oneens,6,Vrouw,18,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50061923,Noord,Ja,1,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,6,Man,18,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO -B of -K","Niet mee eens, niet mee oneens"
50238838,West,Ja,1,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Niet mee eens en niet mee oneens,Mee eens,6,Vrouw,18,16 tot 19,Overig niet-Westers,99999,99999,99999,99999,99999,99999,WO,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50790268,Oost,Ja,356,meer dan 30 keer contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,0,0,0,"Anders, namelijk....",0,0,0,0,0,0,0,0,Overig,0,99999,Niet mee eens en niet mee oneens,Mee eens,Niet mee eens en niet mee oneens,1,Man,17,16 tot 19,Overig niet-Westers,99999,99999,99999,"Havo, VWO, HBS, MMS",99999,99999,99999,99999,99999,99999,"Havo, VWO, HBS, MMS",Helemaal mee eens
50586635,Oost,Ja,20,7-30 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,6,Man,17,16 tot 19,Nederlands,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50306585,Nieuw-West,Ja,8,7-30 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Zeer onterecht,0,0,0,0,0,0,0,0,0,0,Omdat de politie onbeleefd was,Mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee oneens,Niet mee eens en niet mee oneens,7,Man,17,16 tot 19,Nederlands,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO -B of -K",Helemaal mee eens
50118929,Zuid,Ja,7,7-30 contact,De politie kwam naar mij toe,0,0,0,Omdat ik (volgens de politie) iets verkeerd deed: in het verkeer,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Onterecht,0,0,0,0,0,0,0,0,Ik veroorzaakte geen overlast,0,0,Niet mee eens en niet mee oneens,0,0,0,0,Niet van toepassing,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee oneens,Mee oneens,7,Man,17,16 tot 19,Marokkaans,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO -B of -K",Helemaal mee eens
50237345,Zuidoost,Ja,4,4-6 contact,De politie kwam naar mij toe,0,0,0,0,De politie kwam naar mij toe om gewoon een praatje te maken,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Onterecht,niks verkeerd,0,0,0,0,0,0,0,0,0,0,Helemaal mee oneens,0,0,0,"Anders, namelijk....",0,0,0,0,Informatie,0,0,0,0,0,99999,Mee eens,Mee oneens,Helemaal mee oneens,2,Man,17,16 tot 19,Surinaams,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50069777,Noord,Ja,4,4-6 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Onterecht,0,0,0,0,0,Overig,0,0,0,0,0,Mee eens,0,0,Bekeuring,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,Mee oneens,4,Man,17,16 tot 19,Surinaams,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",99999,99999,99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Helemaal mee eens
50735892,Zuidoost,Ja,3,1-3 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Onterecht,0,0,Ik was onschuldig,0,0,0,0,0,0,0,0,Mee eens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee eens,Mee eens,7,Man,17,16 tot 19,Surinaams,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO-B of -K",99999,99999,99999,99999,99999,99999,99999,99999,Geen opleiding,Beetje mee eens
50454927,Zuidoost,Ja,3,1-3 contact,De politie kwam naar mij toe,Voor een controle: lopend of op straat,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Onterecht,0,0,Ik was onschuldig,0,0,0,0,0,0,0,0,Mee eens,Niets,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee eens,Mee eens,7,Man,17,16 tot 19,Surinaams,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO-B of -K",99999,99999,99999,99999,99999,99999,99999,99999,Geen opleiding,Beetje mee eens
50306471,Centrum,Ja,3,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,"Niet terecht, niet onterecht",99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Niet mee eens en niet mee oneens,Niet mee eens en niet mee oneens,7,Man,17,16 tot 19,Surinaams,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Lager Beroepsonderwijs (LBO, LTS), VMBO -B of -K",Helemaal mee eens
50118435,Zuidoost,Ja,3,1-3 contact,De politie kwam naar mij toe,0,0,0,Omdat ik (volgens de politie) iets verkeerd deed: in het verkeer,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Niet mee eens en niet mee oneens,0,Waarschuwing,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee eens,Mee oneens,Mee oneens,6,Man,17,16 tot 19,Overig niet-Westers,99999,99999,99999,99999,"MBO, BOL, BBL",99999,99999,99999,99999,99999,"Mavo, VMBO-T of gemengde leerweg, ULO, MULO",Beetje mee eens
50558173,Zuid,Ja,2,1-3 contact,De politie kwam naar mij toe,0,Voor een controle: in het verkeer,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Terecht,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,0,0,0,0,Niet van toepassing,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,Mee oneens,Mee oneens,Mee eens,7,Man,17,16 tot 19,Marokkaans,99999,99999,99999,"Havo, VWO, HBS, MMS",99999,99999,99999,99999,99999,99999,Geen opleiding,Helemaal mee eens
